ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Petroleum and petroleum products wholesalers,BEA_2017_Code,324190,,Petroleum and petroleum products; NAICS 4247; C4227
BEA_NIPA,"Beer, wine, and distilled alcoholic beverages wholesalers",BEA_2017_Code,312110,,"Beer, wine and distilled alcoholic beverages; NAICS 4248; C4228"
BEA_NIPA,"Beer, wine, and distilled alcoholic beverages wholesalers",BEA_2017_Code,312120,,"Beer, wine and distilled alcoholic beverages; NAICS 4248; C4228"
BEA_NIPA,"Beer, wine, and distilled alcoholic beverages wholesalers",BEA_2017_Code,312130,,"Beer, wine and distilled alcoholic beverages; NAICS 4248; C4228"
BEA_NIPA,"Beer, wine, and distilled alcoholic beverages wholesalers",BEA_2017_Code,312140,,"Beer, wine and distilled alcoholic beverages; NAICS 4248; C4228"
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,312200,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,316000,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,325910,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,3259A0,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,511110,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,511120,,Miscellaneous nondurable goods; NAICS 4249; C4229
BEA_NIPA,Miscellaneous nondurable goods wholesalers,BEA_2017_Code,511130,,Miscellaneous nondurable goods; NAICS 4249; C4229
